s (1,1) 270
(373,5) (374,5) 934
(374,5) (373,5) 545
(374,5) (375,5) 56
(375,5) (374,5) 451
(375,5) (376,5) 50
(376,5) (375,5) 414
(376,5) (377,5) 315
(377,5) (376,5) 182
(377,5) (378,5) 347
(378,5) (377,5) 639
(378,5) (379,5) 96
(379,5) (378,5) 149
(379,5) (380,5) 763
(380,5) (379,5) 699
(380,5) (381,5) 575
(381,5) (380,5) 458
(381,5) (382,5) 566
(382,5) (381,5) 201
(382,5) (383,5) 496
(383,5) (382,5) 445
(383,5) (384,5) 578
(384,5) (383,5) 45
(384,5) (385,5) 64
(385,5) (384,5) 872
(385,5) (386,5) 49
(386,5) (385,5) 47
(386,5) (387,5) 46
(387,5) (386,5) 844
(387,5) (388,5) 435
(388,5) (387,5) 777
(388,5) (389,5) 804
(389,5) (388,5) 852
(389,5) (390,5) 513
(390,5) (389,5) 75
(390,5) (391,5) 33
(391,5) (390,5) 940
(391,5) (392,5) 228
(392,5) (391,5) 765
(392,5) (393,5) 923
(393,5) (392,5) 597
(393,5) (394,5) 804
(394,5) (393,5) 336
(394,5) (395,5) 290
(395,5) (394,5) 608
(395,5) (396,5) 933
(396,5) (395,5) 273
(396,5) (397,5) 431
(397,5) (396,5) 772
(397,5) (398,5) 155
(398,5) (397,5) 699
(398,5) (399,5) 419
(399,5) (398,5) 158
(399,5) (400,5) 550
(400,5) (399,5) 720
(400,5) (401,5) 268
(401,5) (400,5) 300
(401,5) (402,5) 24
(402,5) (401,5) 460
(402,5) (403,5) 506
(403,5) (402,5) 94
(403,5) (404,5) 995
(404,5) (403,5) 750
(404,5) (405,5) 920
(405,5) (404,5) 105
(405,5) (406,5) 841
(406,5) (405,5) 131
(406,5) (407,5) 318
(407,5) (406,5) 441
(407,5) (408,5) 51
(408,5) (407,5) 449
(408,5) (409,5) 852
(409,5) (408,5) 579
(409,5) (410,5) 226
(410,5) (409,5) 525
(410,5) (411,5) 168
(411,5) (410,5) 156
(411,5) (412,5) 484
(412,5) (411,5) 937
(412,5) (413,5) 928
(413,5) (412,5) 345
(413,5) (414,5) 390
(414,5) (413,5) 949
(414,5) (415,5) 372
(415,5) (414,5) 333
(415,5) (416,5) 881
(416,5) (415,5) 105
(416,5) (417,5) 986
(417,5) (416,5) 264
(417,5) (418,5) 95
(418,5) (417,5) 445
(418,5) (419,5) 973
(419,5) (418,5) 602
(419,5) (420,5) 836
(420,5) (419,5) 694
(420,5) (421,5) 248
(421,5) (420,5) 756
(421,5) (422,5) 993
(422,5) (421,5) 141
(422,5) (423,5) 283
(423,5) (422,5) 390
(423,5) (424,5) 259
(424,5) (423,5) 812
(424,5) (425,5) 408
(425,5) (424,5) 859
(425,5) (426,5) 690
(426,5) (425,5) 112
(426,5) (427,5) 640
(427,5) (426,5) 222
(427,5) (428,5) 942
(428,5) (427,5) 734
(428,5) (429,5) 455
(429,5) (428,5) 759
(429,5) (430,5) 60
(430,5) (429,5) 356
(430,5) (431,5) 934
(431,5) (430,5) 541
(431,5) (432,5) 694
(432,5) (431,5) 869
(432,5) (433,5) 71
(433,5) (432,5) 50
(433,5) (434,5) 217
(434,5) (433,5) 879
(434,5) (435,5) 74
(435,5) (434,5) 278
(435,5) (436,5) 160
(436,5) (435,5) 373
(436,5) (437,5) 518
(437,5) (436,5) 273
(437,5) (438,5) 102
(438,5) (437,5) 644
(438,5) (439,5) 908
(439,5) (438,5) 56
(439,5) (440,5) 328
(440,5) (439,5) 949
(440,5) (441,5) 349
(441,5) (440,5) 82
(441,5) (442,5) 176
(442,5) (441,5) 286
(442,5) (443,5) 420
(443,5) (442,5) 808
(443,5) (444,5) 398
(444,5) (443,5) 685
(444,5) (445,5) 518
(445,5) (444,5) 728
(445,5) (446,5) 425
(446,5) (445,5) 546
(446,5) (447,5) 854
(447,5) (446,5) 365
(447,5) (448,5) 219
(448,5) (447,5) 847
(448,5) (449,5) 797
(449,5) (448,5) 260
(449,5) (450,5) 283
(450,5) (449,5) 174
(450,5) (451,5) 550
(451,5) (450,5) 12
(451,5) (452,5) 332
(452,5) (451,5) 744
(452,5) (453,5) 320
(453,5) (452,5) 635
(453,5) (454,5) 387
(454,5) (453,5) 774
(454,5) (455,5) 524
(455,5) (454,5) 754
(455,5) (456,5) 846
(456,5) (455,5) 245
(456,5) (457,5) 863
(457,5) (456,5) 668
(457,5) (458,5) 607
(458,5) (457,5) 187
(458,5) (459,5) 585
(459,5) (458,5) 304
(459,5) (460,5) 528
(460,5) (459,5) 704
(460,5) (461,5) 411
(461,5) (460,5) 560
(461,5) (462,5) 328
(462,5) (461,5) 484
(462,5) (463,5) 992
(463,5) (462,5) 206
(463,5) (464,5) 755
(464,5) (463,5) 235
(464,5) (465,5) 178
(465,5) (464,5) 74
(465,5) (466,5) 552
(466,5) (465,5) 447
(466,5) (467,5) 197
(467,5) (466,5) 922
(467,5) (468,5) 628
(468,5) (467,5) 730
(468,5) (469,5) 633
(469,5) (468,5) 351
(469,5) (470,5) 341
(470,5) (469,5) 701
(470,5) (471,5) 345
(471,5) (470,5) 431
(471,5) (472,5) 641
(472,5) (471,5) 370
(472,5) (473,5) 16
(473,5) (472,5) 813
(473,5) (474,5) 372
(474,5) (473,5) 867
(474,5) (475,5) 491
(475,5) (474,5) 417
(475,5) (476,5) 407
(476,5) (475,5) 406
(476,5) (477,5) 777
(477,5) (476,5) 717
(477,5) (478,5) 838
(478,5) (477,5) 814
(478,5) (479,5) 128
(479,5) (478,5) 405
(479,5) (480,5) 658
(480,5) (479,5) 870
(480,5) (481,5) 169
(481,5) (480,5) 737
(481,5) (482,5) 717
(482,5) (481,5) 436
(482,5) (483,5) 91
(483,5) (482,5) 443
(483,5) (484,5) 813
(484,5) (483,5) 199
(484,5) (485,5) 69
(485,5) (484,5) 448
(485,5) (486,5) 575
(486,5) (485,5) 87
(486,5) (487,5) 541
(487,5) (486,5) 109
(487,5) (488,5) 373
(488,5) (487,5) 552
(488,5) (489,5) 718
(489,5) (488,5) 504
(489,5) (490,5) 330
(490,5) (489,5) 26
(490,5) (491,5) 518
(491,5) (490,5) 655
(491,5) (492,5) 657
(492,5) (491,5) 640
(492,5) (493,5) 573
(493,5) (492,5) 440
(493,5) (494,5) 534
(494,5) (493,5) 411
(494,5) (495,5) 65
(495,5) (494,5) 159
(495,5) (496,5) 868
(496,5) (495,5) 139
(496,5) (497,5) 431
(497,5) (496,5) 269
(497,5) (498,5) 366
(498,5) (497,5) 561
(498,5) (499,5) 140
(499,5) (498,5) 883
(499,5) (500,5) 361
(500,5) (499,5) 76
(500,5) (501,5) 121
(501,5) (500,5) 195
(501,5) (502,5) 470
(502,5) (501,5) 902
(502,5) (503,5) 181
(503,5) (502,5) 631
(503,5) (504,5) 990
(504,5) (503,5) 330
(504,5) (505,5) 252
(505,5) (504,5) 377
(505,5) (506,5) 5
(506,5) (505,5) 556
(506,5) (507,5) 829
(507,5) (506,5) 286
(507,5) (508,5) 681
(508,5) (507,5) 165
(508,5) (509,5) 170
(509,5) (508,5) 160
(509,5) (510,5) 84
(510,5) (509,5) 225
(510,5) (511,5) 728
(511,5) (510,5) 862
(511,5) (512,5) 765
(512,5) (511,5) 39
(512,5) (513,5) 742
(513,5) (512,5) 394
(513,5) (514,5) 654
(514,5) (513,5) 12
(514,5) (515,5) 267
(515,5) (514,5) 183
(515,5) (516,5) 342
(516,5) (515,5) 356
(516,5) (517,5) 520
(517,5) (516,5) 572
(517,5) (518,5) 22
(518,5) (517,5) 31
(518,5) (519,5) 996
(519,5) (518,5) 218
(519,5) (520,5) 128
(520,5) (519,5) 28
(520,5) (521,5) 862
(521,5) (520,5) 774
(521,5) (522,5) 323
(522,5) (521,5) 917
(522,5) (523,5) 253
(523,5) (522,5) 659
(523,5) (524,5) 403
(524,5) (523,5) 470
(524,5) (525,5) 20
(525,5) (524,5) 943
(525,5) (526,5) 470
(526,5) (525,5) 211
(526,5) (527,5) 777
(527,5) (526,5) 24
(527,5) (528,5) 849
(528,5) (527,5) 805
(528,5) (529,5) 972
(529,5) (528,5) 115
(529,5) (530,5) 561
(530,5) (529,5) 96
(530,5) (531,5) 37
(531,5) (530,5) 609
(531,5) (532,5) 126
(532,5) (531,5) 740
(532,5) (533,5) 14
(533,5) (532,5) 767
(533,5) (534,5) 362
(534,5) (533,5) 6
(534,5) (535,5) 896
(535,5) (534,5) 440
(535,5) (536,5) 671
(536,5) (535,5) 235
(536,5) (537,5) 673
(537,5) (536,5) 689
(537,5) (538,5) 413
(538,5) (537,5) 632
(538,5) (539,5) 530
(539,5) (538,5) 832
(539,5) (540,5) 227
(540,5) (539,5) 17
(540,5) (541,5) 999
(541,5) (540,5) 258
(541,5) (542,5) 789
(542,5) (541,5) 372
(542,5) (543,5) 752
(543,5) (542,5) 656
(543,5) (544,5) 636
(544,5) (543,5) 577
(544,5) (545,5) 645
(545,5) (544,5) 325
(545,5) (546,5) 60
(546,5) (545,5) 33
(546,5) (547,5) 798
(547,5) (546,5) 71
(547,5) (548,5) 631
(548,5) (547,5) 687
(548,5) (549,5) 88
(549,5) (548,5) 55
(549,5) (550,5) 902
(550,5) (549,5) 279
(550,5) (551,5) 547
(551,5) (550,5) 535
(551,5) (552,5) 239
(552,5) (551,5) 338
(552,5) (553,5) 656
(553,5) (552,5) 391
(553,5) (554,5) 674
(554,5) (553,5) 955
(554,5) (555,5) 680
(555,5) (554,5) 35
(555,5) (556,5) 493
(556,5) (555,5) 281
(556,5) (557,5) 664
(557,5) (556,5) 733
(557,5) (558,5) 480
(558,5) (557,5) 970
(558,5) (559,5) 385
(559,5) (558,5) 826
(559,5) (560,5) 267
(560,5) (559,5) 920
(560,5) (561,5) 819
(561,5) (560,5) 652
(561,5) (562,5) 571
(562,5) (561,5) 250
(562,5) (563,5) 153
(563,5) (562,5) 532
(563,5) (564,5) 443
(564,5) (563,5) 34
(564,5) (565,5) 208
(565,5) (564,5) 665
(565,5) (566,5) 319
(566,5) (565,5) 630
(566,5) (567,5) 930
(567,5) (566,5) 249
(567,5) (568,5) 204
(568,5) (567,5) 549
(568,5) (569,5) 583
(569,5) (568,5) 763
(569,5) (570,5) 651
(570,5) (569,5) 352
(570,5) (571,5) 739
(571,5) (570,5) 671
(571,5) (572,5) 381
(572,5) (571,5) 739
(572,5) (573,5) 594
(573,5) (572,5) 91
(573,5) (574,5) 1
(574,5) (573,5) 111
(574,5) (575,5) 791
(575,5) (574,5) 98
(575,5) (576,5) 664
(576,5) (575,5) 501
(576,5) (577,5) 868
(577,5) (576,5) 283
(577,5) (578,5) 625
(578,5) (577,5) 937
(578,5) (579,5) 996
(579,5) (578,5) 468
(579,5) (580,5) 848
(580,5) (579,5) 32
(580,5) (581,5) 20
(581,5) (580,5) 544
(581,5) (582,5) 569
(582,5) (581,5) 887
(582,5) (583,5) 329
(583,5) (582,5) 28
(583,5) (584,5) 690
(584,5) (583,5) 225
(584,5) (585,5) 675
(585,5) (584,5) 666
(585,5) (586,5) 127
(586,5) (585,5) 477
(586,5) (587,5) 614
(587,5) (586,5) 560
(587,5) (588,5) 791
(588,5) (587,5) 314
(588,5) (589,5) 537
(589,5) (588,5) 457
(589,5) (590,5) 932
(590,5) (589,5) 696
(590,5) (591,5) 647
(591,5) (590,5) 317
(591,5) (592,5) 720
(592,5) (591,5) 573
(592,5) (593,5) 155
(593,5) (592,5) 551
(593,5) (594,5) 522
(594,5) (593,5) 688
(594,5) (595,5) 825
(595,5) (594,5) 187
(595,5) (596,5) 720
(596,5) (595,5) 245
(596,5) (597,5) 952
(597,5) (596,5) 578
(597,5) (598,5) 815
(598,5) (597,5) 301
(598,5) (599,5) 571
(599,5) (598,5) 267
(599,5) (600,5) 213
(600,5) (599,5) 546
(600,5) (601,5) 174
(601,5) (600,5) 488
(601,5) (602,5) 912
(602,5) (601,5) 236
(602,5) (603,5) 958
(603,5) (602,5) 970
(603,5) (604,5) 319
(604,5) (603,5) 579
(604,5) (605,5) 753
(605,5) (604,5) 762
(605,5) (606,5) 654
(606,5) (605,5) 97
(606,5) (607,5) 317
(607,5) (606,5) 446
(607,5) (608,5) 143
(608,5) (607,5) 835
(608,5) (609,5) 725
(609,5) (608,5) 675
(609,5) (610,5) 491
(610,5) (609,5) 356
(610,5) (611,5) 741
(611,5) (610,5) 597
(611,5) (612,5) 449
(612,5) (611,5) 222
(612,5) (613,5) 638
(613,5) (612,5) 368
(613,5) (614,5) 909
(614,5) (613,5) 294
(614,5) (615,5) 541
(615,5) (614,5) 722
(615,5) (616,5) 490
(616,5) (615,5) 378
(616,5) (617,5) 846
(617,5) (616,5) 952
(617,5) (618,5) 306
(618,5) (617,5) 698
(618,5) (619,5) 863
(619,5) (618,5) 994
(619,5) (620,5) 617
(620,5) (619,5) 769
(620,5) (621,5) 399
(621,5) (620,5) 763
(621,5) (622,5) 378
(622,5) (621,5) 302
(622,5) (623,5) 485
(623,5) (622,5) 344
(623,5) (624,5) 441
(624,5) (623,5) 635
(624,5) (625,5) 484
(625,5) (624,5) 621
(625,5) (626,5) 136
(626,5) (625,5) 105
(626,5) (627,5) 892
(627,5) (626,5) 78
(627,5) (628,5) 133
(628,5) (627,5) 430
(628,5) (629,5) 244
(629,5) (628,5) 401
(629,5) (630,5) 785
(630,5) (629,5) 389
(630,5) (631,5) 995
(631,5) (630,5) 582
(631,5) (632,5) 995
(632,5) (631,5) 856
(632,5) (633,5) 175
(633,5) (632,5) 415
(633,5) (634,5) 274
(634,5) (633,5) 579
(634,5) (635,5) 573
(635,5) (634,5) 10
(635,5) (636,5) 905
(636,5) (635,5) 624
(636,5) (637,5) 758
(637,5) (636,5) 752
(637,5) (638,5) 5
(638,5) (637,5) 163
(638,5) (639,5) 682
(639,5) (638,5) 249
(639,5) (640,5) 459
(640,5) (639,5) 738
(640,5) (641,5) 398
(641,5) (640,5) 406
(641,5) (642,5) 796
(642,5) (641,5) 907
(642,5) (643,5) 609
(643,5) (642,5) 99
(643,5) (644,5) 866
(644,5) (643,5) 858
(644,5) (645,5) 653
(645,5) (644,5) 119
(645,5) (646,5) 44
(646,5) (645,5) 165
(646,5) (647,5) 705
(647,5) (646,5) 689
(647,5) (648,5) 693
(648,5) (647,5) 429
(648,5) (649,5) 779
(649,5) (648,5) 121
(649,5) (650,5) 571
(650,5) (649,5) 731
(650,5) (651,5) 963
(651,5) (650,5) 32
(651,5) (652,5) 756
(652,5) (651,5) 269
(652,5) (653,5) 386
(653,5) (652,5) 45
(653,5) (654,5) 795
(654,5) (653,5) 796
(654,5) (655,5) 673
(655,5) (654,5) 596
(655,5) (656,5) 399
(656,5) (655,5) 763
(656,5) (657,5) 639
(657,5) (656,5) 349
(657,5) (658,5) 956
(658,5) (657,5) 654
(658,5) (659,5) 282
(659,5) (658,5) 511
(659,5) (660,5) 827
(660,5) (659,5) 581
(660,5) (661,5) 910
(661,5) (660,5) 159
(661,5) (662,5) 652
(662,5) (661,5) 515
(662,5) (663,5) 387
(663,5) (662,5) 489
(663,5) (664,5) 405
(664,5) (663,5) 343
(664,5) (665,5) 168
(665,5) (664,5) 353
(665,5) (666,5) 890
(666,5) (665,5) 102
(666,5) (667,5) 742
(667,5) (666,5) 711
(667,5) (668,5) 732
(668,5) (667,5) 971
(668,5) (669,5) 528
(669,5) (668,5) 941
(669,5) (670,5) 863
(670,5) (669,5) 621
(670,5) (671,5) 734
(671,5) (670,5) 86
(671,5) (672,5) 458
(672,5) (671,5) 323
(672,5) (673,5) 521
(673,5) (672,5) 996
(673,5) (674,5) 227
(674,5) (673,5) 950
(674,5) (675,5) 801
(675,5) (674,5) 550
(675,5) (676,5) 571
(676,5) (675,5) 347
(676,5) (677,5) 882
(677,5) (676,5) 724
(677,5) (678,5) 45
(678,5) (677,5) 563
(678,5) (679,5) 180
(679,5) (678,5) 65
(679,5) (680,5) 805
(680,5) (679,5) 289
(680,5) (681,5) 721
(681,5) (680,5) 732
(681,5) (682,5) 11
(682,5) (681,5) 752
(682,5) (683,5) 418
(683,5) (682,5) 355
(683,5) (684,5) 950
(684,5) (683,5) 663
(684,5) (685,5) 851
(685,5) (684,5) 980
(685,5) (686,5) 325
(686,5) (685,5) 90
(686,5) (687,5) 325
(687,5) (686,5) 201
(687,5) (688,5) 129
(688,5) (687,5) 421
(688,5) (689,5) 866
(689,5) (688,5) 232
(689,5) (690,5) 774
(690,5) (689,5) 279
(690,5) (691,5) 99
(691,5) (690,5) 796
(691,5) (692,5) 376
(692,5) (691,5) 537
(692,5) (693,5) 821
(693,5) (692,5) 299
(693,5) (694,5) 635
(694,5) (693,5) 130
(694,5) (695,5) 450
(695,5) (694,5) 845
(695,5) (696,5) 306
(696,5) (695,5) 776
(696,5) (697,5) 827
(697,5) (696,5) 222
(697,5) (698,5) 969
(698,5) (697,5) 397
(698,5) (699,5) 691
(699,5) (698,5) 368
(699,5) (700,5) 550
(700,5) (699,5) 268
(700,5) (701,5) 215
(701,5) (700,5) 320
(701,5) (702,5) 842
(702,5) (701,5) 870
(702,5) (703,5) 290
(703,5) (702,5) 674
(703,5) (704,5) 982
(704,5) (703,5) 717
(704,5) (705,5) 845
(705,5) (704,5) 892
(705,5) (706,5) 736
(706,5) (705,5) 853
(706,5) (707,5) 555
(707,5) (706,5) 485
(707,5) (708,5) 237
(708,5) (707,5) 914
(708,5) (709,5) 387
(709,5) (708,5) 912
(709,5) (710,5) 216
(710,5) (709,5) 266
(710,5) (711,5) 543
(711,5) (710,5) 569
(711,5) (712,5) 329
(712,5) (711,5) 623
(712,5) (713,5) 953
(713,5) (712,5) 226
(713,5) (714,5) 177
(714,5) (713,5) 841
(714,5) (715,5) 204
(715,5) (714,5) 698
(715,5) (716,5) 737
(716,5) (715,5) 86
(716,5) (717,5) 592
(717,5) (716,5) 347
(717,5) (718,5) 290
(718,5) (717,5) 663
(718,5) (719,5) 816
(719,5) (718,5) 238
(719,5) (720,5) 663
(720,5) (719,5) 296
(720,5) (721,5) 254
(721,5) (720,5) 198
(721,5) (722,5) 446
(722,5) (721,5) 19
(722,5) (723,5) 495
(723,5) (722,5) 557
(723,5) (724,5) 758
(724,5) (723,5) 979
(724,5) (725,5) 440
(725,5) (724,5) 87
(725,5) (726,5) 995
(726,5) (725,5) 336
(726,5) (727,5) 55
(727,5) (726,5) 457
(727,5) (728,5) 340
(728,5) (727,5) 579
(728,5) (729,5) 55
(729,5) (728,5) 933
(729,5) (730,5) 670
(730,5) (729,5) 751
(730,5) (731,5) 131
(731,5) (730,5) 5
(731,5) (732,5) 377
(732,5) (731,5) 114
(732,5) (733,5) 539
(733,5) (732,5) 658
(733,5) (734,5) 888
(734,5) (733,5) 527
(734,5) (735,5) 332
(735,5) (734,5) 840
(735,5) (736,5) 302
(736,5) (735,5) 410
(736,5) (737,5) 754
(737,5) (736,5) 583
(737,5) (738,5) 516
(738,5) (737,5) 575
(738,5) (739,5) 313
(739,5) (738,5) 41
(739,5) (740,5) 863
(740,5) (739,5) 759
(740,5) (741,5) 73
(741,5) (740,5) 939
(741,5) (742,5) 342
(742,5) (741,5) 167
(742,5) (743,5) 928
(743,5) (742,5) 346
(743,5) (744,5) 345
(744,5) (743,5) 415
(744,5) (745,5) 737
(745,5) (744,5) 323
(745,5) (746,5) 196
(746,5) (745,5) 620
(746,5) (747,5) 650
(747,5) (746,5) 190
(747,5) (748,5) 115
(748,5) (747,5) 51
(748,5) (749,5) 707
(749,5) (748,5) 144
(749,5) (750,5) 808
(750,5) (749,5) 787
(750,5) (751,5) 626
(751,5) (750,5) 276
(751,5) (752,5) 721
(752,5) (751,5) 149
(752,5) (753,5) 52
(753,5) (752,5) 406
(753,5) (754,5) 380
(754,5) (753,5) 819
(754,5) (755,5) 582
(755,5) (754,5) 948
(755,5) (756,5) 636
(756,5) (755,5) 626
(756,5) (757,5) 225
(757,5) (756,5) 368
(757,5) (758,5) 285
(758,5) (757,5) 341
(758,5) (759,5) 932
(759,5) (758,5) 966
(759,5) (760,5) 842
(760,5) (759,5) 31
(760,5) (761,5) 988
(761,5) (760,5) 663
(761,5) (762,5) 81
(762,5) (761,5) 365
(762,5) (763,5) 78
(763,5) (762,5) 288
(763,5) (764,5) 804
(764,5) (763,5) 22
(764,5) (765,5) 852
(765,5) (764,5) 34
(765,5) (766,5) 888
(766,5) (765,5) 95
(766,5) (767,5) 198
(767,5) (766,5) 158
(767,5) (768,5) 122
(768,5) (767,5) 375
(768,5) (769,5) 408
(769,5) (768,5) 509
(769,5) (770,5) 997
(770,5) (769,5) 812
(770,5) (771,5) 490
(771,5) (770,5) 913
(771,5) (772,5) 928
(772,5) (771,5) 241
(772,5) (773,5) 541
(773,5) (772,5) 988
(773,5) (774,5) 381
(774,5) (773,5) 13
(774,5) (775,5) 936
(775,5) (774,5) 659
(775,5) (776,5) 181
(776,5) (775,5) 856
(776,5) (777,5) 426
(777,5) (776,5) 150
(777,5) (778,5) 94
(778,5) (777,5) 868
(778,5) (779,5) 947
(779,5) (778,5) 783
(779,5) (780,5) 854
(780,5) (779,5) 742
(780,5) (781,5) 403
(781,5) (780,5) 580
(781,5) (782,5) 577
(782,5) (781,5) 128
(782,5) (783,5) 260
(783,5) (782,5) 947
(783,5) (784,5) 983
(784,5) (783,5) 460
(784,5) (785,5) 267
(785,5) (784,5) 497
(785,5) (786,5) 881
(786,5) (785,5) 951
(786,5) (787,5) 664
(787,5) (786,5) 942
(787,5) (788,5) 561
(788,5) (787,5) 943
(788,5) (789,5) 344
(789,5) (788,5) 905
(789,5) (790,5) 257
(790,5) (789,5) 114
(790,5) (791,5) 728
(791,5) (790,5) 764
(791,5) (792,5) 84
(792,5) (791,5) 789
(792,5) (793,5) 666
(793,5) (792,5) 259
(793,5) (794,5) 233
(794,5) (793,5) 702
(794,5) (795,5) 748
(795,5) (794,5) 639
(795,5) (796,5) 631
(796,5) (795,5) 695
(796,5) (797,5) 3
(797,5) (796,5) 865
(797,5) (798,5) 778
(798,5) (797,5) 440
(798,5) (799,5) 303
(799,5) (798,5) 37
(799,5) (800,5) 898
(800,5) (799,5) 767
(800,5) (801,5) 672
(801,5) (800,5) 165
(801,5) (802,5) 948
(802,5) (801,5) 54
(802,5) (803,5) 870
(803,5) (802,5) 414
(803,5) (804,5) 586
(804,5) (803,5) 273
(804,5) (805,5) 670
(805,5) (804,5) 780
(805,5) (806,5) 246
(806,5) (805,5) 386
(806,5) (807,5) 448
(807,5) (806,5) 501
(807,5) (808,5) 165
(808,5) (807,5) 499
(808,5) (809,5) 941
(809,5) (808,5) 300
(809,5) (810,5) 318
(810,5) (809,5) 495
(810,5) (811,5) 910
(811,5) (810,5) 876
(811,5) (812,5) 689
(812,5) (811,5) 814
(812,5) (813,5) 376
(813,5) (812,5) 262
(813,5) (814,5) 428
(814,5) (813,5) 548
(814,5) (815,5) 500
(815,5) (814,5) 658
(815,5) (816,5) 401
(816,5) (815,5) 692
(816,5) (817,5) 403
(817,5) (816,5) 862
(817,5) (818,5) 811
(818,5) (817,5) 406
(818,5) (819,5) 494
(819,5) (818,5) 382
(819,5) (820,5) 87
(820,5) (819,5) 458
(820,5) (821,5) 955
(821,5) (820,5) 552
(821,5) (822,5) 40
(822,5) (821,5) 599
(822,5) (823,5) 987
(823,5) (822,5) 290
(823,5) (824,5) 75
(824,5) (823,5) 613
(824,5) (825,5) 209
(825,5) (824,5) 43
(825,5) (826,5) 145
(826,5) (825,5) 235
(826,5) (827,5) 493
(827,5) (826,5) 442
(827,5) (828,5) 650
(828,5) (827,5) 462
(828,5) (829,5) 166
(829,5) (828,5) 135
(829,5) (830,5) 630
(830,5) (829,5) 519
(830,5) (831,5) 615
(831,5) (830,5) 188
(831,5) (832,5) 958
(832,5) (831,5) 48
(832,5) (833,5) 896
(833,5) (832,5) 840
(833,5) (834,5) 650
(834,5) (833,5) 547
(834,5) (835,5) 261
(835,5) (834,5) 664
(835,5) (836,5) 340
(836,5) (835,5) 214
(836,5) (837,5) 891
(837,5) (836,5) 34
(837,5) (838,5) 730
(838,5) (837,5) 502
(838,5) (839,5) 351
(839,5) (838,5) 927
(839,5) (840,5) 177
(840,5) (839,5) 263
(840,5) (841,5) 753
(841,5) (840,5) 836
(841,5) (842,5) 292
(842,5) (841,5) 166
(842,5) (843,5) 781
(843,5) (842,5) 870
(843,5) (844,5) 156
(844,5) (843,5) 572
(844,5) (845,5) 746
(845,5) (844,5) 767
(845,5) (846,5) 522
(846,5) (845,5) 311
(846,5) (847,5) 155
(847,5) (846,5) 401
(847,5) (848,5) 183
(848,5) (847,5) 526
(848,5) (849,5) 292
(849,5) (848,5) 478
(849,5) (850,5) 116
(850,5) (849,5) 848
(850,5) (851,5) 975
(851,5) (850,5) 626
(851,5) (852,5) 734
(852,5) (851,5) 810
(852,5) (853,5) 643
(853,5) (852,5) 118
(853,5) (854,5) 225
(854,5) (853,5) 308
(854,5) (855,5) 630
(855,5) (854,5) 241
(855,5) (856,5) 917
(856,5) (855,5) 414
(856,5) (857,5) 665
(857,5) (856,5) 332
(857,5) (858,5) 766
(858,5) (857,5) 916
(858,5) (859,5) 578
(859,5) (858,5) 579
(859,5) (860,5) 693
(860,5) (859,5) 83
(860,5) (861,5) 647
(861,5) (860,5) 131
(861,5) (862,5) 228
(862,5) (861,5) 687
(862,5) (863,5) 38
(863,5) (862,5) 829
(863,5) (864,5) 759
(864,5) (863,5) 859
(864,5) (865,5) 209
(865,5) (864,5) 429
(865,5) (866,5) 110
(866,5) (865,5) 475
(866,5) (867,5) 655
(867,5) (866,5) 415
(867,5) (868,5) 767
(868,5) (867,5) 849
(868,5) (869,5) 950
(869,5) (868,5) 311
(869,5) (870,5) 48
(870,5) (869,5) 139
(870,5) (871,5) 588
(871,5) (870,5) 379
(871,5) (872,5) 466
(872,5) (871,5) 709
(872,5) (873,5) 486
(873,5) (872,5) 695
(873,5) (874,5) 65
(874,5) (873,5) 513
(874,5) (875,5) 287
(875,5) (874,5) 908
(875,5) (876,5) 559
(876,5) (875,5) 943
(876,5) (877,5) 609
(877,5) (876,5) 711
(877,5) (878,5) 729
(878,5) (877,5) 234
(878,5) (879,5) 194
(879,5) (878,5) 938
(879,5) (880,5) 450
(880,5) (879,5) 593
(880,5) (881,5) 302
(881,5) (880,5) 297
(881,5) (882,5) 659
(882,5) (881,5) 663
(882,5) (883,5) 482
(883,5) (882,5) 939
(883,5) (884,5) 980
(884,5) (883,5) 432
(884,5) (885,5) 929
(885,5) (884,5) 722
(885,5) (886,5) 811
(886,5) (885,5) 304
(886,5) (887,5) 807
(887,5) (886,5) 281
(887,5) (888,5) 843
(888,5) (887,5) 401
(888,5) (889,5) 10
(889,5) (888,5) 129
(889,5) (890,5) 497
(890,5) (889,5) 448
(890,5) (891,5) 345
(891,5) (890,5) 799
(891,5) (892,5) 760
(892,5) (891,5) 357
(892,5) (893,5) 421
(893,5) (892,5) 150
(893,5) (894,5) 740
(894,5) (893,5) 894
(894,5) (895,5) 172
(895,5) (894,5) 493
(895,5) (896,5) 771
(896,5) (895,5) 383
(896,5) (897,5) 236
(897,5) (896,5) 165
(897,5) (898,5) 64
(898,5) (897,5) 215
(898,5) (899,5) 356
(899,5) (898,5) 770
(899,5) (900,5) 961
(900,5) (899,5) 810
(900,5) (901,5) 998
(901,5) (900,5) 595
(901,5) (902,5) 888
(902,5) (901,5) 895
(902,5) (903,5) 305
(903,5) (902,5) 839
(903,5) (904,5) 134
(904,5) (903,5) 981
(904,5) (905,5) 372
(905,5) (904,5) 237
(905,5) (906,5) 331
(906,5) (905,5) 575
(906,5) (907,5) 84
(907,5) (906,5) 664
(907,5) (908,5) 979
(908,5) (907,5) 833
(908,5) (909,5) 150
(909,5) (908,5) 381
(909,5) (910,5) 114
(910,5) (909,5) 5
(910,5) (911,5) 608
(911,5) (910,5) 75
